RMSE,MAE,MAPE,MASE,model,variant,window,cutoff,item_id,n
28.01558925696814,24.5714361480229,2.6917928399834063,0.26946586082375146,timesfm,xreg_a,3,-33,onion_kg1_mid,3
41.31104035298888,33.08518570967423,2.89414367341816,0.2888729299488922,timesfm,xreg_a,3,-33,onion_kg1_premium,3
1551.3215259737783,1527.8767590843333,6.421161044445249,0.2984011464952142,timesfm,xreg_a,3,-33,perilla_leaf_bunch100_high,3
607.6003014495526,578.1468648490694,3.882771933342937,0.15512062236525143,timesfm,xreg_a,3,-33,perilla_leaf_bunch100_low,3
1533.0552252593882,1518.9675952657988,8.225084660046095,0.3332492183225947,timesfm,xreg_a,3,-33,perilla_leaf_bunch100_mid,3
2679.535262462443,2632.372144835208,4.6129045543426415,0.5694455357133584,timesfm,xreg_a,3,-33,potato_sumi_box20kg_high,3
4219.9661186779085,3910.4594332507936,14.74627901095026,1.3812756239934518,timesfm,xreg_a,3,-33,potato_sumi_box20kg_low,3
2086.5277357422574,1920.3770138458276,4.339655319834049,0.49430124501695905,timesfm,xreg_a,3,-33,potato_sumi_box20kg_mid,3
1533.8823419811388,1442.5618320210513,2.304175833738335,0.24187836598305953,timesfm,xreg_a,3,-33,potato_sumi_box20kg_premium,3
3648.220800572306,2991.2323948494645,15.738291254427809,0.7584525958143344,timesfm,xreg_a,3,-33,spinach_box4kg_high,3
1059.5178878392644,899.834306789761,7.060780996063736,0.4187703241937318,timesfm,xreg_a,3,-33,spinach_box4kg_low,3
1882.8363876314197,1536.7140838720898,9.69036462048218,0.509038697157002,timesfm,xreg_a,3,-33,spinach_box4kg_mid,3
442.77742036397365,397.0586207864374,1.4214084499980204,0.15053230150660477,timesfm,xreg_a,3,-33,sweetpotato_box10kg_high,3
200.9673726042587,167.2035805889033,1.3587820254696186,0.10319972353158596,timesfm,xreg_a,3,-33,sweetpotato_box10kg_low,3
382.76654023814837,368.9638179457191,1.8042512814281233,0.17460678944200253,timesfm,xreg_a,3,-33,sweetpotato_box10kg_mid,3
1085.1641909378275,996.5322999076985,2.8163965731735936,0.22756956344632337,timesfm,xreg_a,3,-33,sweetpotato_box10kg_premium,3
11684.878071530657,8862.850709840568,10.36348264249593,1.4901002732795203,timesfm,xreg_a,4,-48,apple_fuji_box10kg_high,3
6128.274821892559,5308.745939197059,17.043972324524578,1.5433044638392113,timesfm,xreg_a,4,-48,apple_fuji_box10kg_low,3
6386.658047755964,4511.2010814073265,7.895415405654503,1.0083592603616853,timesfm,xreg_a,4,-48,apple_fuji_box10kg_mid,3
19372.770836128486,14933.376915740984,9.588572044017878,1.5654411267167194,timesfm,xreg_a,4,-48,apple_fuji_box10kg_premium,3
1008.555980177949,897.8635745027932,13.291717381871829,0.6057983214581802,timesfm,xreg_a,4,-48,cabbage_net8kg_high,3
232.65088709390838,203.25541677402666,7.737115179565028,0.19891926310745567,timesfm,xreg_a,4,-48,cabbage_net8kg_low,3
715.4897810553999,607.8782887705861,14.924288851990472,0.4579913541279355,timesfm,xreg_a,4,-48,cabbage_net8kg_mid,3
1169.6364330006038,1019.3716745668389,10.42498760088466,0.6341011004305875,timesfm,xreg_a,4,-48,cabbage_net8kg_premium,3
3452.741613009477,3391.8496500019123,14.129459948350117,0.7494292805822417,timesfm,xreg_a,4,-48,carrot_box20kg_high,3
3320.847036493776,3299.9434927095767,22.994090501117547,0.9131222089391473,timesfm,xreg_a,4,-48,carrot_box20kg_low,3
